"r","alpha_A","alpha_B","f_A","f_p","rho_s","chiABN","chiASN","chiRatio","epsRatio","lb","a_plus","a_minus"
1.01324271853082,0.521302702091634,0.943703303206712,0.718122504651546,0.865220696432516,0.484643922420219,23.2107922434807,19.3944014143199,0.912278794217855,2.33547391928732,4.06448435271159,3.46145969256759,0.854547395510599
1.98225314728916,0.142619191901758,0.91273810651619,0.538369683781639,0.380223852116615,0.860212475759909,93.2488014455885,44.785979273729,1.66173681197688,2.09412956144661,0.527168686967343,1.19166188810486,3.45924399115611
0.920152754639275,0.223116385762114,0.730397616082337,0.405234415316954,0.791307763429359,0.988331014057621,99.5684352703393,52.8063110308722,1.08354823896661,1.05632612481713,7.52776946639642,8.02208192292601,9.93295063420664
1.42456110962667,0.580894082773011,0.171840700414032,0.078064265428111,0.255816705524921,0.3273325629998,88.079141639173,94.2289341241121,0.082643439527601,4.40435078367591,9.85996648902074,1.46224948533345,7.42939296434633
1.01187612430658,0.594573500147089,0.0771288139629178,0.391307367244735,0.603392027551308,0.727540149353445,34.3886841321364,71.8951831106097,0.701957546640188,2.29047182202339,7.90734376991168,3.6706023463048,7.96903007663786
1.73099396633916,0.15349878356792,0.816287285462022,0.338306676829234,0.703754883725196,0.0928650053683668,33.2933174911886,52.4660121183842,1.42282517254353,1.14577566180378,7.33280846383423,9.97398202333134,5.68977740975097
1.06196308182552,0.563960195204709,0.0273784956196323,0.806804342661053,0.869373135035858,0.560331124812365,67.1663250308484,89.4415484042838,0.398765133693814,1.68654079176486,2.70443140296265,4.91164239889476,1.42939023387153
1.6759985712124,0.245599546935409,0.738526572508272,0.71926023857668,0.643271890468895,0.170855151023716,38.2734195329249,22.8374772937968,0.84387054014951,2.91548635065556,1.24276235233992,2.31919546041172,3.36341886110604
0.973588440334424,0.496731968480162,0.517870021821,0.369473573751748,0.750455140369013,0.0863802714738995,61.9620830984786,37.0767614105716,1.69747255928814,4.80388538353145,8.1770254787989,4.3353886326775,5.12386202141643
1.12805403664242,0.287454436777625,0.0367945187492296,0.957913946826011,0.439275273354724,0.351805304177105,53.709100256674,26.0231014341116,1.78700521821156,2.13459464348853,2.211652926635,5.77790679745376,1.53067339418922
1.16905104822945,0.334228990064003,0.342901255737525,0.335552751552314,0.200246145017445,0.953415932133794,74.9094791011885,94.9120940640569,0.283909729681909,1.72497393190861,8.61235042568296,8.30628046649508,6.07963799419813
1.58764807728585,0.739534603175707,0.947596139332745,0.58253784943372,0.561327849281952,0.242398950504139,77.4315493414178,33.8216878240928,1.95902099041268,3.11862518452108,2.68391550285742,4.55556821776554,1.4304253138369
0.523663058760576,0.624054198060185,0.0980326720513403,0.0435944646596909,0.304268350824714,0.7244578958489,37.9401426995173,67.9249067790806,0.416683063376695,4.39165992941707,0.73724826099351,0.911144653568044,1.51884396583773
0.754451897111721,0.241815980442334,0.654338866635226,0.373484638985246,0.152104947483167,0.295469203963876,13.8914535520598,11.9549422524869,1.88114513503388,4.6370805259794,7.75991836329922,8.18700110358186,8.99588049082086
0.8763942590449,0.221729521849193,0.940973532071803,0.747770741116256,0.108306556008756,0.167142867576331,55.7496187509969,78.2548166578636,1.61680445028469,3.96812546439469,2.88356750039384,0.431833870755509,3.20688455794007
0.942547287442721,0.342788090300746,0.309342693246435,0.40057971701026,0.797468362608925,0.0373757528141141,25.3894584486261,17.6479478599504,0.398055178113282,2.20597056206316,3.37124118814245,5.837436773628,4.93389627700672
1.55131236743182,0.375585986534134,0.0361952340579592,0.208103438839316,0.430266868555918,0.358130314620212,2.93419356457889,88.7399100931361,0.386936062946916,4.30916638486087,8.81895611993968,4.45841961475089,1.13667076341808
1.36136523587629,0.205412690411322,0.812100359390024,0.0696821303572506,0.379133616806939,0.551094349706545,81.4808900700882,6.08793273568153,0.866340733598918,2.72739425301552,2.71599755389616,4.1399013776565,5.64945373425726
0.749404000700451,0.219107038713992,0.513188409176655,0.574010805459693,0.322591947391629,0.194454137701541,18.0130119202659,43.6469069914892,0.570034639444202,4.34231353271753,3.94511198159307,3.37221867276821,6.02594411822502
0.932760802214034,0.197026002441999,0.462078082596418,0.385133607778698,0.0594931114464998,0.400827465346083,84.1503574047238,3.58810932375491,1.34707627957687,2.33762553147972,5.16005620826036,5.32518016728573,1.06438499074429
0.761538437916897,0.864954073994886,0.0945943554397672,0.0317126684822142,0.966140470700338,0.543890613364056,35.7796723255888,17.2918240074068,1.57836210727692,4.63441987149417,1.08234866522253,8.99940057729837,5.62059818161651
0.515009882277809,0.494128334638663,0.39236033835914,0.993263894692063,0.479311699513346,0.199461378389969,48.0576184811071,72.559848241508,1.48275113524869,2.79764400329441,0.555703297723085,5.11626721143257,8.08342280383222
1.60744740767404,0.501600835181307,0.801406748616137,0.738688754150644,0.220708461711183,0.656445551663637,19.7254347614944,62.3697501141578,1.55969852814451,1.8629091642797,3.74004497425631,7.27366525109392,6.3216179002542
1.05611507094,0.639936660975218,0.38787241615355,0.434330336749554,0.908929985249415,0.17649957165122,9.92706844117492,99.9896549852565,1.75258945254609,1.31065101269633,6.96922301780432,8.62650714772753,4.59926656042226
1.92732523416635,0.569345405546483,0.638085959735326,0.390818347223103,0.458003199892119,0.848118310561404,19.2578766494989,98.378021735698,1.5858718813397,4.77907419297844,7.89114584913477,4.62823067505378,9.36314349512104
0.713518086122349,0.767414748808369,0.766888421133626,0.0711227266583592,0.197826678398997,0.524155229562894,51.4785655541345,27.2589380852878,1.82546410011128,3.04708471614867,6.86465363716707,9.36854982371442,4.95978781622834
1.29136091156397,0.723394725902472,0.445783279160969,0.326427333988249,0.0778509522788227,0.0974443501327187,65.7900073332712,37.6168648246676,1.55252614524215,4.17713264469057,8.27104614814743,8.95244040067773,2.04581217409577
0.658439040998928,0.140737331088167,0.357975080015603,0.642939018085599,0.996681523742154,0.439716894179583,50.3859660588205,25.9375949855894,1.50084499036893,4.59658972546458,0.470638375263661,1.60492176057305,1.83706970929634
