"r","alpha_A","alpha_B","f_A","f_p","rho_s","chiABN","chiASN","chiRatio","epsRatio","lb","a_plus","a_minus"
0.625339412828907,0.216757026943378,0.131528393609915,0.933071528561413,0.714049126487225,0.177772580645978,19.9297586455941,88.7624429538846,1.87976881349459,2.55233329534531,6.78792746504769,9.52370690538082,7.15746798564214
1.56795209471602,0.668356125603896,0.629410956182983,0.586244377074763,0.197242089780048,0.626420977525413,60.9083941206336,91.7383935768157,1.95418706955388,3.46373865287751,2.21171750454232,8.51516361378599,5.1163505011471
1.10882485937327,0.186633509898093,0.229026372800581,0.843628538772464,0.866574679501355,0.0270787968765944,79.1192735545337,0.155504839494824,0.884655069559813,2.60137479379773,0.203157255891711,6.48028768540826,4.89925233353861
0.716288223746233,0.474010050471406,0.499553030997049,0.416654302738607,0.968890022719279,0.365868128137663,32.8001713147387,56.9580825977027,0.733833617996424,4.34089821111411,1.65081060724333,6.35942396007013,4.57597763922531
1.10844590549823,0.890318731637672,0.640093697945122,0.866873910883442,0.786542068701237,0.700109875062481,32.2568016592413,55.2525985054672,0.0782264601439238,4.79371762927622,1.4212769176811,5.0380340474192,7.72336722037289
0.576606845483184,0.46370509241242,0.602439456968568,0.0199726086575538,0.425787970656529,0.00899115530773997,42.5080803455785,34.5648824470118,0.1896539661102,3.59710194170475,4.96350723085925,3.28831056195777,2.35741700991057
0.531942114583217,0.882676093094051,0.804387096047867,0.0835464203264564,0.0175081803463399,0.247596578206867,61.3521554041654,4.88197144586593,0.0350669124163687,4.44513101968914,7.76319208787754,5.22918492651079,4.54954903647304
1.65177647583187,0.263597625971306,0.0932010783697478,0.0779707019682974,0.529984486522153,0.755260177655146,41.1513382336125,88.1895656697452,0.388331607915461,2.21392752975225,1.16561042377725,3.76328033804894,2.03502362514846
1.01344409619924,0.450171135412529,0.358798276213929,0.396175188245252,0.0824764454737306,0.180133853107691,6.66952314786613,67.8158242022619,1.54161871317774,4.52278988156468,1.30897589493543,5.91660254548769,7.68286091096234
0.616194663918577,0.415793898270931,0.298431546741631,0.221566578373313,0.779736652737483,0.229915800737217,53.8070980925113,17.4774708924815,0.517068349290639,2.46341281756759,7.29551578639075,7.22987941436004,4.91145494286902
