"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
0.89826299471315,0.0587245492148213,0.0864768687752075,0.213363927556202,0.210602745879441,0.201028295559809,41.5309021482244,0.680295913480222,1.18606176460162,4.76623149588704,5.77914867550135,6.88029275608715,7.34369854801334
1.05818584945519,0.362918467319105,0.667781781754456,0.969357035122812,0.114786378573626,0.113917045062408,14.0971375163645,67.0651850756258,1.10576644307002,2.32110896613449,7.00637513073161,6.74206583136693,6.50943012586795
1.35928004502784,0.261429296282586,0.7236031079432,0.727770710829645,0.145364066585898,0.271745519712567,45.7504255697131,24.1943161701784,1.19340808177367,2.24666782002896,3.37263660971075,6.45815998197067,8.16064734032843
1.86231168499216,0.860221356269903,0.13073468391085,0.34396352735348,0.309932197909802,0.785254350164905,80.301299598068,99.931720434688,0.785261363256723,4.53689365368336,1.19020608486608,5.00054027908482,1.13315310413018
0.802522896556184,0.327079936570954,0.0693218869855627,0.144011767581105,0.150242058327422,0.637980801984668,32.1112795965746,95.0145977316424,0.52075184835121,1.02519728988409,8.77639923477545,5.24388862911146,3.41070153815672
1.84758452745155,0.330064479296561,0.149364796676673,0.138557519763708,0.526681731687859,0.469550749054179,86.8133667856455,11.7404231103137,1.47976665012538,3.7816265700385,0.517255577724427,7.87559723583981,4.05721998414956
1.91701290290803,0.830493549199309,0.861908546998166,0.845946103567258,0.117897983407602,0.826527218334377,24.6901557547972,26.9963806727901,0.0530137890018523,4.36056213080883,3.42460958752781,9.06529128160328,3.88304995868821
1.49119668873027,0.387206864752807,0.822739215020556,0.571411172393709,0.477292852010578,0.493208247702569,82.1499900892377,56.572521594353,1.68167747743428,4.27355645503849,4.6081085363403,2.23032112603541,9.25209769643843
1.44367106584832,0.286368106049486,0.849735584075097,0.570485441945493,0.308382817544043,0.77516031358391,21.4530138066038,30.5935514159501,1.70105370460078,3.36167446989566,7.71591612836346,8.76233979626559,3.04395100970287
0.592679405701347,0.897046327637508,0.0567137798294425,0.485697905300185,0.305229067336768,0.703746922314167,57.0066612679511,56.6237897379324,0.271370182745159,1.70097935758531,8.19488619919866,7.67799414684996,3.38178960233927
0.808961862348951,0.85809768930776,0.127511645795312,0.151276330230758,0.299795516533777,0.0900559274014086,36.7318517062813,84.1494727414101,0.776755154132843,4.32149333041161,6.83180278167129,3.45576273049228,9.56434308211319
0.764835128793493,0.33516055631917,0.546832044760231,0.732385592535138,0.654534135246649,0.481295980513096,94.7105299215764,62.6358606852591,1.71327539905906,4.83225204236805,0.0187249109148979,4.35072395778261,1.67009566253982
1.53053426998667,0.111667246872094,0.128851855394896,0.871319835074246,0.381161015247926,0.0847872735466808,10.2500798180699,88.3170681307092,0.158619697671384,2.82302708271891,7.0585650135763,8.77298051714897,8.04763769169804
1.07615557732061,0.213664042274468,0.711460990505293,0.454476065235212,0.743714642245322,0.171931775053963,53.6754128988832,62.1839573141187,0.453223065007478,3.44716934300959,4.91473333211616,0.772120527294464,8.82370865785051
1.65476212999783,0.193422161834314,0.713759761827532,0.516090937890112,0.681525232736021,0.331726145464927,8.16428125835955,11.9439177913591,1.53043096326292,4.14987013675272,7.2927501029335,3.21937176850624,8.014163123467
1.24654886312783,0.487587046227418,0.775045769615099,0.647604308789596,0.269260824657977,0.0723679049406201,28.8934849435464,31.3325732247904,0.670586346648633,2.14143926464021,1.62764203036204,8.18450141407084,5.52739589156117
1.57642776239663,0.159235394839197,0.61160433246987,0.72471254109405,0.401918678544462,0.996687072562054,66.236449079588,87.4065474141389,1.95774861471727,1.75369488354772,5.23205139441416,1.73030600785278,7.49720267436933
1.98785914224572,0.55729858832201,0.502856998005882,0.96284902584739,0.502691274043173,0.13306030491367,12.963435286656,45.1813058229163,0.289245558902621,4.09289791807532,5.46423484105617,6.85241092599463,0.906997856590897
1.07005276915152,0.094705023651477,0.45834195187781,0.0918242861516774,0.896042264299467,0.504402122227475,99.9348193407059,17.7637021522969,1.53490944299847,3.74447193555534,7.81773423077539,0.237666582758538,1.46558600666467
1.66616783197969,0.900294145126827,0.0579325123690069,0.452288063475862,0.0882703189272434,0.207842519273981,67.3506824765354,59.5983182778582,1.92243122495711,3.15872019529343,0.927339177578688,5.33989329282194,2.86292845632415
1.90205784665886,0.289119457942434,0.224156901147217,0.730709372553974,0.637176174437627,0.994471084326506,35.186157352291,84.0371979400516,1.62068188050762,1.41276658698916,9.67515132622793,2.10055152338464,4.70898195954505
0.818213781923987,0.0576763720600866,0.350647915317677,0.362915082136169,0.989099915837869,0.64304749830626,26.3613366754726,41.5115345967934,1.94996102200821,4.72836940176785,9.02196431066841,4.78339142862242,6.28762989037205
1.47751064912882,0.456366750365123,0.543315060692839,0.780548718292266,0.806018827715889,0.511568620568141,95.3873345628381,51.38220700901,1.42080190731212,4.56961370818317,7.77083428576589,1.96032021718565,2.3439526676666
0.688332643941976,0.522763613925781,0.756010195531417,0.0392387302126735,0.40488648111932,0.3228236627765,78.0598017852753,35.3088097414002,0.0088141355663538,4.49502931907773,0.567826912738383,7.68231298155151,8.90270383493043
0.900831003091298,0.248865917988587,0.432326449477114,0.60424567409791,0.316000861581415,0.0386246682610363,82.6064356602728,10.1278968621045,0.775965138338506,2.22949652187526,5.92993760714307,0.411188066843897,2.37938191646244
1.07917113881558,0.861745186231565,0.677138587471563,0.625295462785289,0.830362546257675,0.0380804403685033,6.16198065690696,71.0332176182419,0.480814086738974,4.86809178534895,7.63833571923897,2.6793333793059,4.60267400271259
0.520085499738343,0.50125077952398,0.520775538985617,0.173909059260041,0.117322327103466,0.597730743931606,86.159987654537,39.1222295351326,0.499893064144999,2.88228314183652,4.39161968883127,1.64691810854711,4.69827988354955
1.07358193560503,0.382188591221347,0.781709549902007,0.389736272860318,0.748239763546735,0.662542236968875,93.0613340577111,77.9672866221517,0.652901160996407,4.42937196418643,5.88081513298675,6.30737919232342,2.77801197385415
1.8045362685807,0.821353871561587,0.882899426855147,0.829488683026284,0.39413169468753,0.120167791144922,19.4752685725689,42.328289966099,0.474307029042393,2.29030231758952,0.106173763051629,6.42730263869744,0.94261059446726
1.01052349503152,0.763008130411617,0.435834305733442,0.567461665254086,0.766076245578006,0.403705710079521,98.6624257871881,79.3812847230583,0.825238018296659,3.17213213071227,5.73112576268613,6.16565186372027,9.59985768822953
1.22312017320655,0.813342282501981,0.340343449625652,0.0154557540081441,0.468030723277479,0.128065149998292,22.5510940654203,30.419376399368,0.786754135042429,1.28750972356647,6.20081485714763,2.63425179673359,1.47330738087185
1.39934873813763,0.324044405552559,0.896258828265127,0.784110329812393,0.154777007410303,0.253779318882152,61.8300434201956,69.0490889595821,0.167067276313901,2.41420272085816,7.9359762230888,4.32159688952379,7.7690911806887
1.24031196057331,0.0665654877782799,0.223815727117471,0.758476423332468,0.450960233807564,0.818337000440806,43.7366516795009,96.8624426051974,1.24569246917963,3.30024622008204,4.3567516701296,4.60246930511203,2.54608827854972
0.779326402116567,0.761983897862956,0.797098007507157,0.311779232230037,0.024198698811233,0.775389877147973,86.294596735388,29.0513771120459,1.43735401378945,1.36732225492597,0.611132457852364,5.79778403742239,7.28646669166628
1.74105997791048,0.609621757175773,0.310677177365869,0.806589150102809,0.460394544294104,0.837757818866521,47.7401169016957,15.3043092694134,1.90504240058362,1.06937429774553,6.6865769890137,7.12546700041275,0.737549786758609
1.50270010728855,0.220779905898962,0.568573331681546,0.707121997373179,0.0742019026074558,0.732842606725171,89.310296648182,72.5893114227802,1.1268389634788,1.52429632842541,9.84634772408754,8.62347700779792,7.11516202001367
1.69135979108978,0.14401372045977,0.392443065962289,0.944644154515117,0.201928117778152,0.839077074313536,21.4601196348667,46.69975861907,1.62774601951241,1.13434198778123,5.59293119702488,5.878031197167,3.91795700904913
0.661915438831784,0.939651198976208,0.290507590817288,0.100993441650644,0.655622644582763,0.576851719990373,27.4905746802688,13.6258963262662,0.779907242394984,4.48626134172082,4.11953368689865,3.9234367411118,7.91070462500211
1.58556641906034,0.433903135673609,0.272040724242106,0.818795769009739,0.968399830162525,0.877608569338918,71.5508284280077,98.1942985905334,0.309872820973396,3.18233868293464,8.48334277514368,5.85204900598619,6.02573721010704
1.11691164446529,0.628579089592677,0.936414428334683,0.0637066813651472,0.829032885143533,0.571373201906681,6.54521146789193,50.6989298155531,1.84972482221201,2.70014938525856,6.21157531160861,1.25196919653099,6.14278938567732
1.73141944117378,0.513320751930587,0.62742595555028,0.00863796332851052,0.30910212197341,0.0309366099536419,0.497952336445451,86.479076067917,1.27337383991107,1.80818580091,8.79172212677076,0.905560031416826,9.33776367339306
1.47059029072989,0.65678560329834,0.102783394127619,0.587930666282773,0.070159423397854,0.928395843598992,95.0909059960395,30.6912597035989,0.482452628668398,2.11246760003269,4.94674874003977,4.33389932019636,2.9076190931024
1.67439914343413,0.26483157366747,0.90489592863014,0.365623241057619,0.102032589958981,0.215595158282667,91.9494266388938,88.9748842921108,1.57011172827333,3.68517004046589,8.29050486441702,9.64661779573653,6.72299103457481
1.329554467462,0.115549393370748,0.87139540395001,0.211289608385414,0.346477123908699,0.337629349436611,44.0047128358856,76.5276179183275,0.963850656989962,2.36124294716865,2.50803484814242,3.2608893930912,1.52960210230667
1.29457937029656,0.221972657786682,0.891480760136619,0.0162336674984545,0.174393753288314,0.546077538980171,91.37665447779,54.2255336185917,1.45028766011819,4.19358575437218,5.27706801425666,4.3221790300915,1.91670449348167
1.68403434753418,0.459191085817292,0.707573634118307,0.054051753366366,0.732569120591506,0.741552852559835,1.68439266271889,34.5393255120143,1.66960959276184,3.95670929551125,5.88911558501422,5.97717887088656,9.54503126207273
0.53499680350069,0.546076833468396,0.673401327582542,0.875111226458102,0.703135221498087,0.372729250928387,18.3818613179028,36.6227633785456,1.99091782374308,1.1123959319666,5.95119775040075,4.28248360254802,5.11800337117165
1.21584509755485,0.873782440787181,0.552427137468476,0.849630401004106,0.790021845372394,0.401557804783806,75.183913926594,97.9202279122546,0.94001540588215,4.77352203894407,7.51315331086516,5.74691017775331,1.60023289355449
1.5984706080053,0.524751246045344,0.406623963953462,0.70881861471571,0.0529647120274603,0.52711369516328,35.5463554617018,28.9141528075561,0.432050239760429,3.28029724117368,8.0494300997816,9.62962328484282,5.92279722434469
1.53909733472392,0.664247072918806,0.845645900920499,0.762520253658295,0.458106603007764,0.298352391691878,45.318966708146,33.7498355191201,1.9990297080949,3.39856828469783,1.29153917310759,4.82470775090624,8.82607074438129
1.2164294332033,0.0650349088944495,0.0956932512577623,0.51389094023034,0.375600314000621,0.309186882106587,14.0136128291488,94.1830436699092,1.28906207717955,3.06604980211705,7.61839289683849,5.54295905439649,5.11589718833566
1.79181421524845,0.357317009894177,0.294120261515491,0.289985921466723,0.61044160882011,0.753326671663672,63.8501352164894,81.8856716621667,1.68154829135165,2.16435197927058,1.43395465100184,9.07471988981124,6.5841985308798
1.15714566083625,0.191005878709257,0.179505563597195,0.101478858850896,0.337329048896208,0.26497911172919,7.41702343802899,57.7456528320909,1.06324699707329,2.02071225550026,0.773919268976897,1.58783606064972,9.78035736780148
0.8671959155472,0.52147885710001,0.750701755285263,0.873538648709655,0.908248905558139,0.431261952733621,25.500541110523,18.0933540454134,1.37102037854493,4.20205283630639,8.0576375965029,1.46918404211756,1.89740632609464
0.606018570717424,0.882820262829773,0.135556931025349,0.336341251851991,0.428240372799337,0.808129960903898,20.7336795283481,78.545326855965,0.26257556816563,2.96072452049702,0.830526622012258,0.974164460483007,6.21796375832055
0.649199240258895,0.709842085943092,0.1840982303489,0.359714778140187,0.767714571207762,0.944875550922006,18.2099538156763,58.6569221457466,0.254143254831433,1.77581149805337,9.07087637810037,2.05673200334422,6.80510320717003
0.974407560774125,0.288720769213978,0.47708934530383,0.381875133607537,0.788668910507113,0.0327151336241513,13.1465658312663,45.6804013345391,0.802575082983822,2.92926871869713,5.92770333169028,4.05360921805259,0.738256523059681
1.27795139478985,0.335502081818413,0.0304990198812447,0.776470924727619,0.770080067915842,0.344702679896727,97.4412459880114,65.6108820810914,1.42348116729409,1.34048276301473,8.1788889830932,6.02507061348297,9.40997553779744
1.49300761462655,0.700120221090037,0.950692625867669,0.872912468155846,0.22544926032424,0.369130024919286,3.07465419173241,65.1718397857621,1.41893928125501,4.30062870774418,4.67833752511069,3.61428742134012,7.93491601424757
1.11024528078269,0.231191916612443,0.133440370648168,0.347475746180862,0.377989978529513,0.196398699656129,99.7334138257429,66.3038032129407,0.183123899623752,1.00790491327643,5.41952573461458,4.64164896754082,9.53307558989618
1.86931388638914,0.426582667254843,0.101735593436752,0.793941866140813,0.570550044300035,0.63764415984042,5.18415132537484,53.6420202348381,0.809706119354814,1.80579243507236,2.92021526722237,6.71392179103568,8.7672445241129
0.940405059140176,0.922579503513407,0.331773468875326,0.71243631024845,0.203922072425485,0.733795531792566,47.0703679835424,37.232280918397,1.03102470142767,2.4340804181993,6.29394848132506,2.00406009405851,3.84169666843954
1.18859858938958,0.258402557088994,0.137845840188675,0.143878388218582,0.582519361749291,0.341602220200002,69.8472589254379,61.4378145895898,0.214957877062261,2.87422120384872,5.58123535476625,2.73240729619283,7.76096015081275
0.998592011281289,0.071724638203159,0.961483845626935,0.0700566910672933,0.221211255295202,0.567724161082879,10.215886333026,79.2823209194466,1.19070443836972,3.0348220942542,2.95374992536381,8.46775594914798,9.90783631429076
1.47630570060574,0.531306702282745,0.408940261637326,0.574085785541683,0.789052292471752,0.530257093021646,17.4736137501895,26.1724093928933,1.43695711623877,3.59426638297737,4.72848318517208,1.65931151388213,9.87462826208212
0.887025171075948,0.213196985761169,0.254692811134737,0.353546927217394,0.364642111351714,0.585706204175949,32.6491330051795,99.0618880605325,0.883879499044269,2.20901315752417,1.01336893159896,8.77765971228946,8.85810817203019
1.21781787241343,0.563427809602581,0.362134962843265,0.320034940261394,0.0553470037411898,0.0915931602939963,82.4365098029375,94.4593484280631,0.696273977868259,2.80415340606123,8.01852295408025,6.52052145346534,7.58136158324778
1.64946600596886,0.450999491731636,0.170578079973347,0.944015176966786,0.591026697773486,0.531641425099224,57.5561829144135,49.2281938204542,1.90106646809727,2.9120236216113,8.74801442259923,7.88899694061838,2.65333417244256
0.626370371552184,0.775260484521277,0.298170244984794,0.849480291362852,0.945154511136934,0.776473786914721,12.7039385493845,42.9191351402551,0.949717192910612,2.31087319273502,7.73487228667364,3.47061671370175,6.01440680548549
1.81298199505545,0.332987817446701,0.268838539835997,0.123530901735649,0.181599651928991,0.525888471631333,8.14769321586937,1.29916490986943,0.367246456444263,1.34699341654778,5.51222717622295,8.88510198034346,6.97144862334244
1.00860940676648,0.420176404621452,0.174805738241412,0.389766679843888,0.691205632174388,0.489477972965688,69.655031664297,54.7988294623792,0.878930278122425,1.82506383955479,1.39758603414521,5.97136928536929,2.80820008355659
1.75916052528191,0.470098020881414,0.053283064160496,0.969802516745403,0.199470458319411,0.00500938086770475,74.7654493199661,29.8519524047151,1.23448464600369,3.36182591039687,7.9713500267826,1.99471569526941,4.81039135446772
1.02002523373812,0.212138504954055,0.79604695312446,0.598704686388373,0.643419501604512,0.122737457277253,18.9005192369223,40.0100070983171,1.1765498877503,3.81842410098761,6.44057411933318,7.09204171588644,8.63198185253423
1.00066239619628,0.844269402592909,0.575214174436405,0.951120259938762,0.235715673537925,0.567025232827291,63.559654657729,26.5187078388408,0.680294466670603,2.89785984065384,2.25931984605268,7.99241813919507,9.8086451378651
1.2145268676104,0.11750297563849,0.57289534258889,0.488732920726761,0.340708540519699,0.797399955801666,64.8010576842353,55.2970001241192,1.62267664307728,4.1121743414551,6.38637129217386,9.81426333037671,9.56853990270756
1.83829750376754,0.12975765732117,0.691412522026803,0.945070089539513,0.321768287336454,0.748214959632605,21.8393467832357,67.4743253272027,1.71826976398006,2.38521451037377,9.72886435687542,0.846501312660985,6.93636681532953
1.79650920594577,0.0301957348827273,0.0855778903118335,0.0151226504240185,0.823127693263814,0.14325685845688,26.1148063233122,45.9352073725313,0.890576236881316,2.78042136225849,4.96149170212448,9.53738079960458,4.866079098708
1.08498431521002,0.843763354199473,0.502358753606677,0.129709310363978,0.114114221883938,0.0428663725033402,45.8634114591405,65.5364214675501,1.05554407043383,1.83869559969753,3.1306004524231,2.50343604539521,9.4524231839925
1.66598104825243,0.693904379056767,0.389752453484107,0.785848466679454,0.806347776204348,0.0113435764797032,37.9544154973701,14.235845208168,0.0349528854712844,3.51449609547853,1.90460417186841,4.23775242271367,7.46096209422685
1.94092699582689,0.971954439603724,0.430095531011466,0.337371525121853,0.247968718642369,0.407272455748171,44.8924497701228,28.4022564766929,1.83192386990413,3.94564574677497,7.65502058435231,6.34294646591879,2.41254593119957
1.15198922716081,0.508892552996986,0.542170654109214,0.437202952802181,0.764899569563568,0.618047796422616,6.06029671616852,44.030624255538,1.93921913905069,3.86086948681623,4.88668284611776,5.26636130926199,4.72530203904025
1.5687720180722,0.720317373774014,0.636456296313554,0.694777167635038,0.787746872752905,0.850113732740283,89.1063424060121,36.2254884559661,0.612981470767409,4.28311478160322,9.48512519942597,7.37396597357001,1.59270532340743
1.09999155334663,0.834812584007159,0.776632767426781,0.468482353724539,0.606906606350094,0.306801430648193,26.7435275018215,85.6734882108867,0.871007020585239,2.8345874575898,2.22996443742886,4.49026310464833,3.83431523216423
0.988028227817267,0.329432129045017,0.829510727676097,0.539796665776521,0.100893584545702,0.1253975443542,39.4853068282828,60.2046040818095,0.854199545457959,1.4989362731576,7.91582961799577,6.03163661316503,3.87035076203756
1.63563072204124,0.315971924457699,0.0939949948806316,0.853183516068384,0.623280549887568,0.909541769418865,69.9978618416935,45.9495817776769,1.33657557284459,3.07586594764143,8.7783362925984,6.33581243241206,2.63314756145701
