"r","alpha_A","alpha_B","f_A","f_p","rho_s","chiABN","chiASN","chiRatio","epsRatio","lb","a_plus","a_minus"
0.793756724684499,0.76688723268453,0.392735243286006,0.877815275685862,0.193857608595863,0.868656213628128,6.30875348579139,60.4748185956851,0.922284864354879,3.53486180771142,1.1702366778627,1.44611887184437,0.976988807925954
1.32027938659303,0.504953888477758,0.162651183782145,0.911732079228386,0.982036559376866,0.688389669638127,46.103469771333,13.426043279469,0.897204516921192,2.4722838671878,1.57706009922549,1.66581444351468,5.7430999049684
1.22232240287121,0.229197138978634,0.718436560733244,0.0171653791330755,0.664121882291511,0.791226619388908,76.0654199169949,41.4054532535374,1.66406158963218,1.97599314618856,4.74050757009536,8.21582723259926,3.01072524338961
1.95609953312669,0.266147965181153,0.0846809585113078,0.606254506390542,0.50480520655401,0.860690912464634,58.6291350889951,93.1842654477805,0.881554820109159,3.35420053545386,1.6215097066015,5.1523114104988,7.03014531973749
1.2636294355616,0.528204892610665,0.160895293927751,0.122728562215343,0.277175807161257,0.564813969656825,75.1290430314839,98.2601643307135,1.51582562131807,2.64689979422837,3.35351987509057,1.79664157244843,7.5787625748897
1.56111195706762,0.829007505415939,0.0859093994833529,0.38696765829809,0.881765163969249,0.512872534105554,50.0981984427199,33.7534182472154,0.71441342914477,1.12155251018703,5.99375863559544,3.33755185885821,7.02884441064671
1.96175111236516,0.775463357183617,0.771587922226172,0.296896820422262,0.498188783647493,0.456995526328683,78.1511896755546,16.8984693940729,0.109581443481147,3.74574715830386,1.21672659181058,4.90847068442963,0.29562741657719
0.633523088879883,0.100844369421247,0.380511125957128,0.169129678048193,0.783234577393159,0.900799290277064,99.2983830161393,2.25885070394725,0.830080138519406,4.60924162343144,9.45300459628925,8.02446505201515,2.91914564368781
1.92885292263236,0.36104223333532,0.426986369013321,0.114442331949249,0.0803144192323089,0.392367575084791,88.9826886355877,91.205584560521,1.32174830790609,2.92489674501121,3.00336371874437,8.97627251446247,8.24415598828346
1.63411413715221,0.651740044320468,0.468990997690707,0.361715660896152,0.906041700392962,0.495176577940583,7.1031357627362,85.9432596713305,0.367487139534205,1.17231025267392,5.0847114995122,4.19398814716842,0.549302453408018
1.2938584277872,0.297218712430913,0.471238201868255,0.33867053873837,0.758860300062224,0.422875793883577,95.9352283040062,23.9898714702576,0.123932999558747,4.48478640802205,1.95309024769813,6.86019705752842,9.52208377707284
0.509013178176247,0.074666952167172,0.679379997379147,0.643174919066951,0.58713326184079,0.939000271027908,71.7953222570941,7.3417276609689,1.64649968920276,4.28965105395764,9.33088860940188,6.86410418048035,9.65282062054612
